z rho cpa p g kappa mu bulk wx wy cp cv gamma
3.861185e+04 5.316148e-03 3.182887e+02 3.825614e+02 9.688593e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.225743e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.863562e+04 5.298050e-03 3.183258e+02 3.813431e+02 9.688521e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.227824e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.865938e+04 5.280019e-03 3.183629e+02 3.801289e+02 9.688449e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.229881e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.868315e+04 5.262055e-03 3.183999e+02 3.789189e+02 9.688377e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.231914e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.870691e+04 5.244158e-03 3.184369e+02 3.777130e+02 9.688305e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.233922e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.873068e+04 5.226328e-03 3.184738e+02 3.765112e+02 9.688233e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.235903e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.875444e+04 5.208564e-03 3.185106e+02 3.753135e+02 9.688161e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.237857e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.877821e+04 5.190866e-03 3.185474e+02 3.741199e+02 9.688089e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.239783e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.880197e+04 5.173235e-03 3.185841e+02 3.729303e+02 9.688017e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.241679e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.882573e+04 5.155669e-03 3.186208e+02 3.717448e+02 9.687945e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.243544e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.884950e+04 5.138169e-03 3.186574e+02 3.705633e+02 9.687873e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.245378e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.887326e+04 5.120734e-03 3.186940e+02 3.693859e+02 9.687801e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.247179e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.889703e+04 5.103363e-03 3.187305e+02 3.682124e+02 9.687729e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.248946e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.892079e+04 5.086058e-03 3.187670e+02 3.670430e+02 9.687657e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.250679e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.894456e+04 5.068817e-03 3.188034e+02 3.658775e+02 9.687585e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.252375e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.896832e+04 5.051640e-03 3.188397e+02 3.647160e+02 9.687513e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.254035e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.899209e+04 5.034527e-03 3.188760e+02 3.635584e+02 9.687441e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.255656e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.901585e+04 5.017478e-03 3.189123e+02 3.624048e+02 9.687369e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.257239e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.903962e+04 5.000492e-03 3.189484e+02 3.612551e+02 9.687297e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.258781e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.906338e+04 4.983569e-03 3.189846e+02 3.601092e+02 9.687225e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.260282e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.908715e+04 4.966709e-03 3.190206e+02 3.589673e+02 9.687153e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.261740e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.911091e+04 4.949912e-03 3.190566e+02 3.578293e+02 9.687081e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.263156e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.913467e+04 4.933177e-03 3.190926e+02 3.566951e+02 9.687009e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.264527e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.915844e+04 4.916504e-03 3.191284e+02 3.555647e+02 9.686937e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.265852e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.918220e+04 4.899893e-03 3.191643e+02 3.544382e+02 9.686865e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.267131e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.920597e+04 4.883344e-03 3.192000e+02 3.533155e+02 9.686793e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.268362e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.922973e+04 4.866856e-03 3.192357e+02 3.521965e+02 9.686721e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.269545e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.925350e+04 4.850429e-03 3.192714e+02 3.510814e+02 9.686649e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.270677e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.927726e+04 4.834063e-03 3.193069e+02 3.499701e+02 9.686577e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.271759e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.930103e+04 4.817758e-03 3.193424e+02 3.488625e+02 9.686505e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.272788e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.932479e+04 4.801513e-03 3.193779e+02 3.477586e+02 9.686433e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.273763e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.934856e+04 4.785329e-03 3.194133e+02 3.466585e+02 9.686361e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.274684e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.937232e+04 4.769204e-03 3.194486e+02 3.455621e+02 9.686289e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.275549e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.939608e+04 4.753140e-03 3.194839e+02 3.444694e+02 9.686217e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.276357e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.941985e+04 4.737134e-03 3.195191e+02 3.433804e+02 9.686145e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.277106e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.944361e+04 4.721188e-03 3.195542e+02 3.422951e+02 9.686073e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.277796e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.946738e+04 4.705302e-03 3.195893e+02 3.412135e+02 9.686001e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.278426e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.949114e+04 4.689474e-03 3.196243e+02 3.401354e+02 9.685929e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.278994e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.951491e+04 4.673704e-03 3.196593e+02 3.390611e+02 9.685857e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.279499e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.953867e+04 4.657993e-03 3.196941e+02 3.379903e+02 9.685785e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.279939e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.956244e+04 4.642340e-03 3.197289e+02 3.369232e+02 9.685713e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.280314e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.958620e+04 4.626745e-03 3.197637e+02 3.358596e+02 9.685641e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.280623e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.960997e+04 4.611208e-03 3.197984e+02 3.347996e+02 9.685569e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.280864e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.963373e+04 4.595728e-03 3.198330e+02 3.337432e+02 9.685497e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.281037e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.965750e+04 4.580306e-03 3.198675e+02 3.326904e+02 9.685426e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.281139e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.968126e+04 4.564940e-03 3.199020e+02 3.316411e+02 9.685354e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.281170e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.970502e+04 4.549631e-03 3.199364e+02 3.305953e+02 9.685282e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.281128e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.972879e+04 4.534379e-03 3.199708e+02 3.295531e+02 9.685210e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.281013e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.975255e+04 4.519183e-03 3.200051e+02 3.285143e+02 9.685138e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.280823e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.977632e+04 4.504043e-03 3.200393e+02 3.274790e+02 9.685066e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.280557e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.980008e+04 4.488959e-03 3.200734e+02 3.264473e+02 9.684994e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.280214e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.982385e+04 4.473930e-03 3.201075e+02 3.254189e+02 9.684922e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.279793e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.984761e+04 4.458957e-03 3.201415e+02 3.243941e+02 9.684850e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.279295e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.987138e+04 4.444039e-03 3.201754e+02 3.233726e+02 9.684778e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.278720e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.989514e+04 4.429176e-03 3.202093e+02 3.223546e+02 9.684706e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.278070e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.991891e+04 4.414368e-03 3.202431e+02 3.213400e+02 9.684634e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.277344e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.994267e+04 4.399614e-03 3.202768e+02 3.203288e+02 9.684562e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.276544e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.996644e+04 4.384915e-03 3.203104e+02 3.193210e+02 9.684490e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.275671e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
3.999020e+04 4.370270e-03 3.203440e+02 3.183166e+02 9.684418e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.274725e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.001396e+04 4.355679e-03 3.203775e+02 3.173155e+02 9.684346e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.273706e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.003773e+04 4.341141e-03 3.204110e+02 3.163178e+02 9.684274e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.272616e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.006149e+04 4.326657e-03 3.204443e+02 3.153234e+02 9.684202e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.271456e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.008526e+04 4.312227e-03 3.204776e+02 3.143324e+02 9.684130e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.270226e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.010902e+04 4.297849e-03 3.205108e+02 3.133446e+02 9.684058e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.268926e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.013279e+04 4.283525e-03 3.205439e+02 3.123602e+02 9.683986e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.267558e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.015655e+04 4.269253e-03 3.205770e+02 3.113791e+02 9.683914e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.266122e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.018032e+04 4.255034e-03 3.206100e+02 3.104012e+02 9.683842e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.264620e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.020408e+04 4.240867e-03 3.206429e+02 3.094266e+02 9.683770e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.263051e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.022785e+04 4.226752e-03 3.206758e+02 3.084552e+02 9.683699e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.261416e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.025161e+04 4.212688e-03 3.207085e+02 3.074871e+02 9.683627e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.259717e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.027538e+04 4.198677e-03 3.207412e+02 3.065223e+02 9.683555e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.257954e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.029914e+04 4.184717e-03 3.207738e+02 3.055606e+02 9.683483e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.256128e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.032290e+04 4.170808e-03 3.208064e+02 3.046021e+02 9.683411e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.254239e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.034667e+04 4.156950e-03 3.208388e+02 3.036469e+02 9.683339e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.252288e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.037043e+04 4.143143e-03 3.208712e+02 3.026948e+02 9.683267e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.250276e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.039420e+04 4.129387e-03 3.209035e+02 3.017459e+02 9.683195e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.248204e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.041796e+04 4.115681e-03 3.209357e+02 3.008001e+02 9.683123e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.246072e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.044173e+04 4.102025e-03 3.209679e+02 2.998575e+02 9.683051e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.243881e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.046549e+04 4.088420e-03 3.209999e+02 2.989181e+02 9.682979e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.241632e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.048926e+04 4.074864e-03 3.210319e+02 2.979817e+02 9.682907e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.239327e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.051302e+04 4.061357e-03 3.210638e+02 2.970485e+02 9.682835e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.236965e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.053679e+04 4.047901e-03 3.210956e+02 2.961183e+02 9.682763e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.234548e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.056055e+04 4.034493e-03 3.211274e+02 2.951913e+02 9.682691e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.232077e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.058432e+04 4.021135e-03 3.211591e+02 2.942673e+02 9.682619e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.229552e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.060808e+04 4.007825e-03 3.211906e+02 2.933464e+02 9.682547e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.226975e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.063184e+04 3.994564e-03 3.212222e+02 2.924286e+02 9.682475e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.224346e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.065561e+04 3.981352e-03 3.212536e+02 2.915138e+02 9.682404e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.221666e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.067937e+04 3.968188e-03 3.212849e+02 2.906021e+02 9.682332e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.218936e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.070314e+04 3.955072e-03 3.213162e+02 2.896933e+02 9.682260e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.216158e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.072690e+04 3.942004e-03 3.213473e+02 2.887876e+02 9.682188e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.213331e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.075067e+04 3.928984e-03 3.213784e+02 2.878849e+02 9.682116e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.210458e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.077443e+04 3.916012e-03 3.214094e+02 2.869851e+02 9.682044e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.207538e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.079820e+04 3.903087e-03 3.214404e+02 2.860884e+02 9.681972e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.204572e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.082196e+04 3.890209e-03 3.214712e+02 2.851946e+02 9.681900e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.201562e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.084573e+04 3.877378e-03 3.215020e+02 2.843037e+02 9.681828e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.198509e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.086949e+04 3.864594e-03 3.215326e+02 2.834158e+02 9.681756e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.195413e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.089326e+04 3.851856e-03 3.215632e+02 2.825309e+02 9.681684e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.192275e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.091702e+04 3.839165e-03 3.215937e+02 2.816489e+02 9.681612e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.189096e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.094078e+04 3.826520e-03 3.216241e+02 2.807697e+02 9.681540e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.185877e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.096455e+04 3.813922e-03 3.216545e+02 2.798935e+02 9.681468e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.182619e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.098831e+04 3.801369e-03 3.216847e+02 2.790202e+02 9.681397e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.179323e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.101208e+04 3.788862e-03 3.217149e+02 2.781498e+02 9.681325e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.175989e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.103584e+04 3.776401e-03 3.217449e+02 2.772822e+02 9.681253e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.172619e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.105961e+04 3.763984e-03 3.217749e+02 2.764175e+02 9.681181e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.169214e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.108337e+04 3.751613e-03 3.218048e+02 2.755556e+02 9.681109e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.165774e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.110714e+04 3.739287e-03 3.218346e+02 2.746966e+02 9.681037e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.162299e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.113090e+04 3.727006e-03 3.218643e+02 2.738404e+02 9.680965e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.158792e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.115467e+04 3.714770e-03 3.218939e+02 2.729871e+02 9.680893e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.155253e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.117843e+04 3.702578e-03 3.219235e+02 2.721365e+02 9.680821e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.151683e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.120220e+04 3.690430e-03 3.219529e+02 2.712887e+02 9.680749e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.148082e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.122596e+04 3.678327e-03 3.219823e+02 2.704438e+02 9.680677e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.144451e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.124972e+04 3.666267e-03 3.220115e+02 2.696016e+02 9.680605e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.140792e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.127349e+04 3.654251e-03 3.220407e+02 2.687621e+02 9.680534e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.137105e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.129725e+04 3.642279e-03 3.220698e+02 2.679255e+02 9.680462e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.133391e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.132102e+04 3.630351e-03 3.220987e+02 2.670916e+02 9.680390e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.129651e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.134478e+04 3.618466e-03 3.221276e+02 2.662604e+02 9.680318e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.125885e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.136855e+04 3.606623e-03 3.221564e+02 2.654319e+02 9.680246e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.122095e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.139231e+04 3.594824e-03 3.221852e+02 2.646062e+02 9.680174e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.118281e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.141608e+04 3.583068e-03 3.222138e+02 2.637832e+02 9.680102e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.114445e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.143984e+04 3.571354e-03 3.222423e+02 2.629628e+02 9.680030e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.110586e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.146361e+04 3.559683e-03 3.222707e+02 2.621452e+02 9.679958e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.106707e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.148737e+04 3.548054e-03 3.222991e+02 2.613302e+02 9.679886e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.102807e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.151114e+04 3.536468e-03 3.223273e+02 2.605179e+02 9.679814e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.098888e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.153490e+04 3.524923e-03 3.223554e+02 2.597083e+02 9.679743e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.094951e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.155866e+04 3.513420e-03 3.223835e+02 2.589013e+02 9.679671e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.090996e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.158243e+04 3.501958e-03 3.224114e+02 2.580970e+02 9.679599e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.087024e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.160619e+04 3.490538e-03 3.224393e+02 2.572953e+02 9.679527e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.083036e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.162996e+04 3.479160e-03 3.224671e+02 2.564962e+02 9.679455e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.079033e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.165372e+04 3.467822e-03 3.224947e+02 2.556997e+02 9.679383e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.075016e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.167749e+04 3.456526e-03 3.225223e+02 2.549058e+02 9.679311e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.070986e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.170125e+04 3.445270e-03 3.225498e+02 2.541146e+02 9.679239e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.066943e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
4.172502e+04 3.434055e-03 3.225771e+02 2.533259e+02 9.679167e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.062888e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
